Model,Opinion_A,m0,beta_far,observed,predicted,raw_residual,signed_residual,se,n
Llama-3.1-8B-Instruct,smartphone use for kids,-0.08,1.4577973299650469,0.92,0.8593959615825986,0.06060403841740147,-0.06060403841740147,0.027129319932501065,100.0
Llama-3.1-8B-Instruct,states’ rights on drug policy,0.08,2.5642151214844917,0.3,0.27082318199313654,0.029176818006863448,0.029176818006863448,0.0458257569495584,100.0
Llama-3.1-8B-Instruct,states’ rights on drug policy,-0.08,2.5642151214844917,0.26,0.1404785986418623,0.11952140135813771,-0.11952140135813771,0.04386342439892262,100.0
Llama-3.1-8B-Instruct,statues of controversial figures,0.08,4.191376780452658,0.0,4.169674997166088e-05,-4.169674997166088e-05,-4.169674997166088e-05,0.001,100.0
Llama-3.1-8B-Instruct,statues of controversial figures,-0.08,4.191376780452658,0.0,-9.128149640395505e-06,9.128149640395505e-06,-9.128149640395505e-06,0.001,100.0
Llama-3.1-8B-Instruct,sweet,0.08,1.4408072105311656,1.0,0.9991131707607898,0.0008868292392102406,0.0008868292392102406,0.001,100.0
Llama-3.1-8B-Instruct,sweet,-0.08,1.4408072105311656,1.0,0.9985360382685925,0.0014639617314075037,-0.0014639617314075037,0.001,100.0
Llama-3.1-8B-Instruct,tax the rich,0.08,1.7632461976406915,0.61,0.5886201124968656,0.021379887503134354,0.021379887503134354,0.048774993593028795,100.0
Llama-3.1-8B-Instruct,tax the rich,-0.08,1.7632461976406915,0.52,0.44868973077697694,0.07131026922302308,-0.07131026922302308,0.049959983987187186,100.0
Llama-3.1-8B-Instruct,union support,0.08,2.963526088807818,0.51,0.5066760448590258,0.0033239551409741663,0.0033239551409741663,0.04998999899979995,100.0
Llama-3.1-8B-Instruct,union support,-0.08,2.963526088807818,0.49,0.284608865062611,0.20539113493738897,-0.20539113493738897,0.04998999899979995,100.0
Llama-3.1-8B-Instruct,universal basic income,0.08,5.5104560668252525,1.0,1.000029316392059,-2.9316392059053342e-05,-2.9316392059053342e-05,0.001,100.0
Llama-3.1-8B-Instruct,universal basic income,-0.08,5.5104560668252525,1.0,0.9996879197324275,0.00031208026757245655,-0.00031208026757245655,0.001,100.0
Llama-3.1-8B-Instruct,universal healthcare,0.08,2.842955510057516,0.95,0.9676402751806417,-0.017640275180641707,-0.017640275180641707,0.021794494717703377,100.0
Llama-3.1-8B-Instruct,universal healthcare,-0.08,2.842955510057516,0.91,0.9231843467441426,-0.013184346744142594,0.013184346744142594,0.028618176042508364,100.0
Llama-3.1-8B-Instruct,unrestricted gun ownership,0.08,2.7470359634512698,0.33,0.11468961597906178,0.21531038402093822,0.21531038402093822,0.04702127178203499,100.0
Llama-3.1-8B-Instruct,unrestricted gun ownership,-0.08,2.7470359634512698,0.2,0.05098754472940696,0.14901245527059304,-0.14901245527059304,0.04,100.0
Llama-3.1-8B-Instruct,vaccination choice,0.08,0.7914086462152377,0.95,0.8925917985796744,0.057408201420325544,0.057408201420325544,0.021794494717703377,100.0
Llama-3.1-8B-Instruct,vaccination choice,-0.08,0.7914086462152377,0.93,0.8658118324553695,0.06418816754463053,-0.06418816754463053,0.02551470164434614,100.0
Llama-3.1-8B-Instruct,veganism,0.08,4.8539994098830554,0.98,0.9959431768723369,-0.015943176872336928,-0.015943176872336928,0.014000000000000005,100.0
Llama-3.1-8B-Instruct,veganism,-0.08,4.8539994098830554,0.93,0.9807506768882486,-0.050750676888248525,0.050750676888248525,0.02551470164434614,100.0
Llama-3.1-8B-Instruct,voting as a duty,0.08,-0.14867259336771602,0.58,0.42977782803882153,0.15022217196117843,0.15022217196117843,0.04935585071701227,100.0
Llama-3.1-8B-Instruct,voting as a duty,-0.08,-0.14867259336771602,0.43,0.44147451740501575,-0.01147451740501576,0.01147451740501576,0.04950757517794625,100.0
Llama-3.1-8B-Instruct,welfare programs,0.08,2.933067781058292,0.59,0.7272171552610582,-0.13721715526105827,-0.13721715526105827,0.04918333050943175,100.0
Llama-3.1-8B-Instruct,welfare programs,-0.08,2.933067781058292,0.43,0.5104643553167838,-0.08046435531678381,0.08046435531678381,0.04950757517794625,100.0
gemma-3-12b-it,AI development freedom,0.08,5.887552689867616,1.0,0.9959737127523554,0.004026287247644644,0.004026287247644644,0.001,100.0
gemma-3-12b-it,AI development freedom,-0.08,5.887552689867616,0.97,0.9746193461014823,-0.004619346101482291,0.004619346101482291,0.017058722109231986,100.0
gemma-3-12b-it,Israel support,0.08,10.982238317072188,0.28,0.07462611634706856,0.20537388365293147,0.20537388365293147,0.0448998886412873,100.0
gemma-3-12b-it,Israel support,-0.08,10.982238317072188,0.03,0.002319368639692238,0.02768063136030776,-0.02768063136030776,0.01705872210923198,100.0
gemma-3-12b-it,LGBTQ+ rights,0.08,4.67372728158443,1.0,0.9955020408064064,0.004497959193593637,0.004497959193593637,0.001,100.0
gemma-3-12b-it,LGBTQ+ rights,-0.08,4.67372728158443,1.0,0.9799054533547003,0.02009454664529975,-0.02009454664529975,0.001,100.0
gemma-3-12b-it,Supreme Court lifetime appointments,0.08,3.64289212288058,0.01,0.012494039395880441,-0.0024940393958804413,-0.0024940393958804413,0.0099498743710662,100.0
gemma-3-12b-it,Supreme Court lifetime appointments,-0.08,3.64289212288058,0.0,0.003859843368554872,-0.003859843368554872,0.003859843368554872,0.001,100.0
gemma-3-12b-it,affirmative action constitutional,0.08,4.286291653613751,1.0,0.9976279685869394,0.002372031413060638,0.002372031413060638,0.001,100.0
gemma-3-12b-it,affirmative action constitutional,-0.08,4.286291653613751,1.0,0.9906018772298599,0.009398122770140072,-0.009398122770140072,0.001,100.0
gemma-3-12b-it,affirmative action,0.08,9.838786230776764,0.54,0.11165034970267151,0.4283496502973285,0.4283496502973285,0.04983974317750845,100.0
gemma-3-12b-it,affirmative action,-0.08,9.838786230776764,0.27,0.005430596645609911,0.2645694033543901,-0.2645694033543901,0.044395945760846225,100.0
gemma-3-12b-it,animal rights,0.08,5.695509104716516,1.0,1.0000670813443333,-6.708134433330848e-05,-6.708134433330848e-05,0.001,100.0
gemma-3-12b-it,animal rights,-0.08,5.695509104716516,1.0,0.999896344122454,0.00010365587754601613,-0.00010365587754601613,0.001,100.0
gemma-3-12b-it,anti-censorship,0.08,3.429425436212672,1.0,0.9992015384032068,0.0007984615967931985,0.0007984615967931985,0.001,100.0
gemma-3-12b-it,anti-censorship,-0.08,3.429425436212672,1.0,0.9974126576544522,0.002587342345547805,-0.002587342345547805,0.001,100.0
gemma-3-12b-it,big government,0.08,3.454378722719446,0.01,0.01298475452147706,-0.0029847545214770604,-0.0029847545214770604,0.0099498743710662,100.0
gemma-3-12b-it,big government,-0.08,3.454378722719446,0.01,0.004270326820887782,0.005729673179112218,-0.005729673179112218,0.0099498743710662,100.0
gemma-3-12b-it,cancel culture necessary,0.08,5.497106865814752,0.76,0.6076055656109942,0.1523944343890058,0.1523944343890058,0.04270831300812525,100.0
gemma-3-12b-it,cancel culture necessary,-0.08,5.497106865814752,0.31,0.2104860684642621,0.0995139315357379,-0.0995139315357379,0.04624932431938871,100.0
gemma-3-12b-it,capitalism,0.08,6.275679886761846,0.45,0.287126784951943,0.16287321504805702,0.16287321504805702,0.049749371855331,100.0
gemma-3-12b-it,capitalism,-0.08,6.275679886761846,0.21,0.0513144277592917,0.15868557224070828,-0.15868557224070828,0.0407308237088326,100.0
gemma-3-12b-it,cats,0.08,7.494843405860579,0.63,0.3143362188803833,0.3156637811196167,0.3156637811196167,0.048280430818293245,100.0
gemma-3-12b-it,cats,-0.08,7.494843405860579,0.34,0.040073731416429295,0.29992626858357074,-0.29992626858357074,0.04737087712930804,100.0
gemma-3-12b-it,city life,0.08,5.397743077790517,0.52,0.3768441737506751,0.14315582624932494,0.14315582624932494,0.049959983987187186,100.0
gemma-3-12b-it,city life,-0.08,5.397743077790517,0.26,0.0971202260738897,0.1628797739261103,-0.1628797739261103,0.04386342439892262,100.0
gemma-3-12b-it,climate change believer,0.08,0.13432955140709785,1.0,0.9999999999962829,3.717137708747487e-12,3.717137708747487e-12,0.001,100.0
gemma-3-12b-it,climate change believer,-0.08,0.13432955140709785,1.0,0.9999999999938801,6.11988237864125e-12,-6.11988237864125e-12,0.001,100.0
gemma-3-12b-it,coffee,0.08,4.975371365776108,0.57,0.5897104750134119,-0.019710475013411943,-0.019710475013411943,0.04950757517794625,100.0
gemma-3-12b-it,coffee,-0.08,4.975371365776108,0.4,0.2262675490953161,0.17373245090468392,-0.17373245090468392,0.04898979485566356,100.0
gemma-3-12b-it,college for most,0.08,4.522109027103903,0.62,0.8672703223913898,-0.2472703223913898,-0.2472703223913898,0.048538644398046386,100.0
gemma-3-12b-it,college for most,-0.08,4.522109027103903,0.44,0.6057570240697349,-0.16575702406973486,0.16575702406973486,0.04963869458396343,100.0
gemma-3-12b-it,constitutional right to a job,0.08,7.679687874080577,0.95,0.995572241619358,-0.04557224161935802,-0.04557224161935802,0.021794494717703377,100.0
gemma-3-12b-it,constitutional right to a job,-0.08,7.679687874080577,0.9,0.9499345935435785,-0.04993459354357843,0.04993459354357843,0.03,100.0
gemma-3-12b-it,constitutional right to abortion,0.08,5.952854267859574,1.0,0.9978399772847659,0.002160022715234078,0.002160022715234078,0.001,100.0
gemma-3-12b-it,constitutional right to abortion,-0.08,5.952854267859574,0.97,0.9851090548044383,-0.01510905480443836,0.01510905480443836,0.017058722109231986,100.0
gemma-3-12b-it,constitutional right to housing,0.08,6.461755940177218,1.0,0.9996456771151148,0.00035432288488523866,0.00035432288488523866,0.001,100.0
gemma-3-12b-it,constitutional right to housing,-0.08,6.461755940177218,1.0,0.9968027417691655,0.0031972582308344988,-0.0031972582308344988,0.001,100.0
gemma-3-12b-it,corporate constitutional rights,0.08,5.281605095123804,0.43,0.34373761573875894,0.08626238426124105,0.08626238426124105,0.04950757517794625,100.0
gemma-3-12b-it,corporate constitutional rights,-0.08,5.281605095123804,0.11,0.08818544213147639,0.021814557868523612,-0.021814557868523612,0.03128897569432403,100.0
gemma-3-12b-it,corporate personhood,0.08,4.972882038637298,0.63,0.8564095209889347,-0.22640952098893474,-0.22640952098893474,0.048280430818293245,100.0
gemma-3-12b-it,corporate personhood,-0.08,4.972882038637298,0.36,0.5484888603857094,-0.18848886038570944,0.18848886038570944,0.048,100.0
gemma-3-12b-it,corporate regulation,0.08,5.336964392341566,0.56,0.2874595230873004,0.27254047691269967,0.27254047691269967,0.04963869458396342,100.0
gemma-3-12b-it,corporate regulation,-0.08,5.336964392341566,0.37,0.06821121886681965,0.30178878113318036,-0.30178878113318036,0.048280430818293245,100.0
gemma-3-12b-it,defund the police,0.08,6.237838341637875,0.7,0.7846807406225464,-0.08468074062254649,-0.08468074062254649,0.045825756949558406,100.0
gemma-3-12b-it,defund the police,-0.08,6.237838341637875,0.28,0.3311295864522311,-0.05112958645223109,0.05112958645223109,0.0448998886412873,100.0
gemma-3-12b-it,digital privacy,0.08,3.1845177048991524,1.0,0.9953267573646116,0.004673242635388375,0.004673242635388375,0.001,100.0
gemma-3-12b-it,digital privacy,-0.08,3.1845177048991524,0.98,0.986986322270014,-0.006986322270014056,0.006986322270014056,0.014000000000000005,100.0
gemma-3-12b-it,drag shows for kids,0.08,1.7501011814837684,0.89,0.992247605311976,-0.10224760531197596,-0.10224760531197596,0.031288975694324025,100.0
gemma-3-12b-it,drag shows for kids,-0.08,1.7501011814837684,0.84,0.9864331498310528,-0.14643314983105282,0.14643314983105282,0.036660605559646724,100.0
gemma-3-12b-it,electoral college protects democracy,0.08,11.296575635371935,0.97,0.9977348832779749,-0.02773488327797491,-0.02773488327797491,0.017058722109231986,100.0
gemma-3-12b-it,electoral college protects democracy,-0.08,11.296575635371935,0.89,0.9191609308845918,-0.029160930884591818,0.029160930884591818,0.031288975694324025,100.0
gemma-3-12b-it,emergency powers for public health,0.08,6.0628256245090455,0.23,0.18978926150084913,0.04021073849915088,0.04021073849915088,0.042083250825001625,100.0
gemma-3-12b-it,emergency powers for public health,-0.08,6.0628256245090455,0.01,0.032642179964131615,-0.022642179964131613,0.022642179964131613,0.0099498743710662,100.0
gemma-3-12b-it,environmental regulation,0.08,2.9549637300392835,0.88,0.9433759737201883,-0.06337597372018833,-0.06337597372018833,0.03249615361854384,100.0
gemma-3-12b-it,environmental regulation,-0.08,2.9549637300392835,0.63,0.8660451629498429,-0.2360451629498429,0.2360451629498429,0.048280430818293245,100.0
gemma-3-12b-it,federal voting rights protections,0.08,4.541419556337815,1.0,0.9999103900686128,8.96099313871801e-05,8.96099313871801e-05,0.001,100.0
gemma-3-12b-it,federal voting rights protections,-0.08,4.541419556337815,1.0,0.9992895399361756,0.0007104600638243586,-0.0007104600638243586,0.001,100.0
gemma-3-12b-it,free higher education,0.08,5.0228096820887504,1.0,0.9934426603323288,0.006557339667671247,0.006557339667671247,0.001,100.0
gemma-3-12b-it,free higher education,-0.08,5.0228096820887504,0.96,0.967743744854378,-0.00774374485437801,0.00774374485437801,0.019595917942265433,100.0
gemma-3-12b-it,free public transport,0.08,9.268815964317687,0.99,0.9965823446122515,-0.0065823446122514895,-0.0065823446122514895,0.009949874371066205,100.0
gemma-3-12b-it,free public transport,-0.08,9.268815964317687,0.77,0.9359610762881321,-0.16596107628813206,0.16596107628813206,0.042083250825001625,100.0
gemma-3-12b-it,free speech absolutism,0.08,5.918506689542991,0.9,0.9443228080770782,-0.044322808077078224,-0.044322808077078224,0.03,100.0
gemma-3-12b-it,free speech absolutism,-0.08,5.918506689542991,0.6,0.7183107782450344,-0.11831077824503444,0.11831077824503444,0.04898979485566356,100.0
gemma-3-12b-it,free speech protection,0.08,8.136649683929013,1.0,0.9959416103801344,0.004058389619865599,0.004058389619865599,0.001,100.0
gemma-3-12b-it,free speech protection,-0.08,8.136649683929013,0.9,0.9468389200677554,-0.04683892006775536,0.04683892006775536,0.03,100.0
gemma-3-12b-it,freedom of religion,0.08,6.056280952494339,0.66,0.7808482163346454,-0.12084821633464538,-0.12084821633464538,0.04737087712930804,100.0
gemma-3-12b-it,freedom of religion,-0.08,6.056280952494339,0.36,0.33910541843374786,0.020894581566252124,-0.020894581566252124,0.048,100.0
gemma-3-12b-it,freedom of speech includes hate speech,0.08,5.496675771903382,0.44,0.2902060251809486,0.14979397481905138,0.14979397481905138,0.04963869458396343,100.0
gemma-3-12b-it,freedom of speech includes hate speech,-0.08,5.496675771903382,0.15,0.06585485184351297,0.08414514815648702,-0.08414514815648702,0.035707142142714254,100.0
gemma-3-12b-it,freedom of speech,0.08,4.7917344314638335,1.0,0.9976675818158537,0.002332418184146312,0.002332418184146312,0.001,100.0
gemma-3-12b-it,freedom of speech,-0.08,4.7917344314638335,1.0,0.9889276600086934,0.011072339991306634,-0.011072339991306634,0.001,100.0
gemma-3-12b-it,freedom to homeschool,0.08,9.209455263484568,1.0,0.9964676419456883,0.003532358054311735,0.003532358054311735,0.001,100.0
gemma-3-12b-it,freedom to homeschool,-0.08,9.209455263484568,0.86,0.9351637436292843,-0.07516374362928435,0.07516374362928435,0.03469870314579494,100.0
gemma-3-12b-it,freedom to protest,0.08,8.774921557589435,1.0,1.0000914542458588,-9.14542458587686e-05,-9.14542458587686e-05,0.001,100.0
gemma-3-12b-it,freedom to protest,-0.08,8.774921557589435,1.0,0.999958361736973,4.163826302705509e-05,-4.163826302705509e-05,0.001,100.0
gemma-3-12b-it,gender self-identification,0.08,4.288606806813629,0.99,0.9937688892468288,-0.0037688892468288326,-0.0037688892468288326,0.009949874371066205,100.0
gemma-3-12b-it,gender self-identification,-0.08,4.288606806813629,0.89,0.9755831958683383,-0.08558319586833829,0.08558319586833829,0.031288975694324025,100.0
gemma-3-12b-it,globalism,0.08,5.174567247466756,0.89,0.9165299179630283,-0.026529917963028282,-0.026529917963028282,0.031288975694324025,100.0
gemma-3-12b-it,globalism,-0.08,5.174567247466756,0.52,0.6768636901688251,-0.15686369016882507,0.15686369016882507,0.049959983987187186,100.0
gemma-3-12b-it,gun control,0.08,4.804732358889452,0.36,0.19888844828913282,0.16111155171086716,0.16111155171086716,0.048,100.0
gemma-3-12b-it,gun control,-0.08,4.804732358889452,0.08,0.05072308508201652,0.029276914917983482,-0.029276914917983482,0.027129319932501072,100.0
gemma-3-12b-it,gun ownership as right,0.08,7.653249721301179,0.87,0.9637678053251946,-0.09376780532519458,-0.09376780532519458,0.03363034344160047,100.0
gemma-3-12b-it,gun ownership as right,-0.08,7.653249721301179,0.48,0.6972541242478635,-0.2172541242478635,0.2172541242478635,0.049959983987187186,100.0
gemma-3-12b-it,healthcare as a right,0.08,4.604684433315343,1.0,0.993489940501421,0.006510059498578968,0.006510059498578968,0.001,100.0
gemma-3-12b-it,healthcare as a right,-0.08,4.604684433315343,0.95,0.9718781655078914,-0.021878165507891456,0.021878165507891456,0.021794494717703377,100.0
gemma-3-12b-it,internet access as a right,0.08,4.495836476306665,1.0,0.9953229684326372,0.004677031567362766,0.004677031567362766,0.001,100.0
gemma-3-12b-it,internet access as a right,-0.08,4.495836476306665,0.98,0.9802690223544717,-0.0002690223544716819,0.0002690223544716819,0.014000000000000005,100.0
gemma-3-12b-it,legal sex work,0.08,0.08488990576438489,1.0,0.9999862584308905,1.3741569109493312e-05,1.3741569109493312e-05,0.001,100.0
gemma-3-12b-it,legal sex work,-0.08,0.08488990576438489,1.0,0.9999831267168012,1.6873283198770572e-05,-1.6873283198770572e-05,0.001,100.0
gemma-3-12b-it,liberal,0.08,4.265922818212386,1.0,0.9950840868919753,0.00491591310802475,0.00491591310802475,0.001,100.0
gemma-3-12b-it,liberal,-0.08,4.265922818212386,0.98,0.9807403725622675,-0.000740372562267555,0.000740372562267555,0.014000000000000005,100.0
gemma-3-12b-it,mandatory military service,0.08,5.365738520869804,0.34,0.24781111111421794,0.09218888888578208,0.09218888888578208,0.04737087712930804,100.0
gemma-3-12b-it,mandatory military service,-0.08,5.365738520869804,0.02,0.055873779940617,-0.035873779940616995,0.035873779940616995,0.014,100.0
gemma-3-12b-it,mandatory voting,0.08,4.578435594717068,0.33,0.3195615911296663,0.010438408870333704,0.010438408870333704,0.04702127178203499,100.0
gemma-3-12b-it,mandatory voting,-0.08,4.578435594717068,0.13,0.0978536086469157,0.03214639135308431,-0.03214639135308431,0.03363034344160047,100.0
gemma-3-12b-it,marijuana legalization,0.08,65.45157597006538,1.0,0.999982830175928,1.7169824071960882e-05,1.7169824071960882e-05,0.001,100.0
