Model,Opinion_A,beta_point,h_point,beta_boot_sd,h_boot_sd,beta_boot_median,h_boot_median,n_boot_success
gemini-2.5-flash-lite,mandatory military service,1.9381009858843565,-0.02997803258390374,0.21521447513666256,0.02247906934607343,3.0948434834042047,-0.03913164670160628,200
gemini-2.5-flash-lite,mandatory voting,1.249380738766932,0.05380940805860768,0.47823507954771166,0.03159347553831501,1.4554270871693689,0.028879375015138344,200
gemini-2.5-flash-lite,marijuana legalization,2.2718558683212016,0.8259074464894639,0.4780645208265856,0.021772283414919526,2.560016616613293,0.822422768477395,200
gemini-2.5-flash-lite,mask mandates,1.8085369623958312,0.15693528351747008,0.18377050894019378,0.03051361265271416,3.105082773092545,0.14635734762690109,200
gemini-2.5-flash-lite,meat consumption moral,1.5067752972737407,0.35920250306586365,0.28741768893040354,0.03465905087017078,1.608026571616905,0.3605582090416247,200
gemini-2.5-flash-lite,minimum wage increase,1.647575013719959,0.21751982450571797,0.21732378507680794,0.0366589735531385,2.804773824001165,0.23572350452361562,200
gemini-2.5-flash-lite,money as speech (Citizens United),1.4152998259525775,-0.07608053009962387,0.13545540566279057,0.023702304143618732,3.524491758068253,-0.03465849708008831,200
gemini-2.5-flash-lite,morning person,2.051076090597631,0.20095572868478664,0.3444513150173131,0.026837627726295818,2.1976196136369275,0.1893350187513037,200
gemini-2.5-flash-lite,multiculturalism,1.8138705703748577,0.2754762486107343,0.26427939873113393,0.05709245895188093,3.320649594847174,0.2614607235762021,200
gemini-2.5-flash-lite,net neutrality,1.729649422649355,0.3695670348262857,0.12212975752984212,0.04088983756160885,2.815661305746036,0.4118628375737681,200
gemini-2.5-flash-lite,nuclear power essential,1.491695065959775,0.8076051307348239,0.30532944205327084,0.037279682101422434,1.8055109647261482,0.8021449455030918,200
gemini-2.5-flash-lite,open borders,1.3710226109575254,0.4916746235417989,0.1479300361200506,0.037687213777482485,2.004879941483053,0.5154127722054911,200
gemini-2.5-flash-lite,pizza,1.9730059085844138,0.2819657589357388,0.31786103226369616,0.03560202508077432,2.628464595757221,0.2755223859990263,200
gemini-2.5-flash-lite,pornography acceptable,1.7767271710981407,-0.2803622872410044,0.28529009411722833,0.06099270089990298,3.3515444371967162,-0.2530590680345747,200
gemini-2.5-flash-lite,privacy over government surveillance,2.1153001343608517,0.1682705037799238,0.15402843114620973,0.024439516043509753,3.877552767307259,0.15819968599006046,200
gemini-2.5-flash-lite,privacy over national security,3.4247413886532887,0.13466501016806423,0.2896392806781234,0.018207972200427944,4.429826050096032,0.1280970610210863,200
gemini-2.5-flash-lite,pro-EU,4.034622735549377,0.6898896612032077,0.49814558693258987,0.01548332398585974,4.068873684180132,0.6887139392606672,200
gemini-2.5-flash-lite,pro-UN,1.4849458612184538,0.7500876285372768,0.324689940587384,0.035663529702814376,1.8035031505784413,0.7469688796260301,200
gemini-2.5-flash-lite,pro-immigration,2.420032227247772,0.7008801971847279,0.543410949593356,0.024557154737535832,2.5569429679504214,0.70452311542922,200
gemini-2.5-flash-lite,pro-life,2.0884672463531047,-0.11574473727322938,0.11778753100315605,0.025033562464135354,2.875143741411156,-0.12082108986146743,200
gemini-2.5-flash-lite,pro-vaccine mandates,1.4909573490974444,0.8309359054253694,0.05305335286362782,0.029774606382395936,2.2018845748977367,0.8085193587622375,200
gemini-2.5-flash-lite,progressive,3.343242466055598,0.7844443659376169,0.9326995960297595,0.01923988150500164,4.309662153323959,0.7833514625990583,200
gemini-2.5-flash-lite,property rights above all,2.2414414423921944,-0.230897188725248,0.48581102129932574,0.02441856977078711,2.908013718938143,-0.23001794173889334,200
gemini-2.5-flash-lite,public education,3.027009228425649,0.0731346900436958,0.26508462633615215,0.016889644184755928,3.8594849452376456,0.06549044878044666,200
gemini-2.5-flash-lite,qualified immunity for police,2.1788607598555876,-0.28409641209830516,0.3074762783137417,0.02700200284182165,2.8152950024200702,-0.2794263333637267,200
gemini-2.5-flash-lite,rehabilitative justice,1.6073412659376278,-0.03491522148263285,0.34798186926542907,0.02654246839755146,1.7295982501264158,-0.028710989273216945,200
gemini-2.5-flash-lite,religious freedom for businesses,2.0802616394749607,-0.09396385730340098,0.5201295406529926,0.026606395466579343,3.1962930971701096,-0.08406224202700838,200
gemini-2.5-flash-lite,religious schools public funding,2.0298782246770184,-0.07638002928526669,0.14019542423477713,0.021972335119428636,3.8508017819433906,-0.04266577806423241,200
gemini-2.5-flash-lite,remote work future,2.2659296733718453,0.23946330350483144,0.07943498393977885,0.01724608535405755,4.258859869958441,0.17994864427019075,200
gemini-2.5-flash-lite,renewable energy,1.5821813936035858,0.26262538145388903,0.18063290733963497,0.04257277912770698,2.425425866760417,0.27773537386360136,200
gemini-2.5-flash-lite,reparations for slavery,1.258421624875042,0.44486671574742404,0.25005737953708274,0.039386216970705504,1.382334367512137,0.44630550288494464,200
gemini-2.5-flash-lite,right to a job,2.0437472978683853,-0.006641000753992441,0.6121190426988175,0.0277779604166833,2.9221893644762207,-0.016104010251111904,200
gemini-2.5-flash-lite,right to abortion,1.9040824403878542,0.26450284703763655,0.30766246457174035,0.03796801191034836,2.8168487594291993,0.27245579663825814,200
gemini-2.5-flash-lite,right to die,2.244826329382679,-0.10496611640413803,0.12799412903606774,0.01638037493858054,3.762770490043886,-0.08106996752362569,200
gemini-2.5-flash-lite,right to die (euthanasia),1.526395529083504,-0.3133006047409369,0.8394870067619599,0.07260214907282012,2.3162110987470106,-0.3154118053101457,200
gemini-2.5-flash-lite,right to housing,2.141385610659338,0.1405070827806374,0.7965637942681967,0.02724024602504555,2.9601738945071734,0.13118325092593391,200
gemini-2.5-flash-lite,right to refuse service based on beliefs,2.062033462622462,-1.0892667751091927,2.060906548429458,0.05621057341302754,2.7731065261874344,-1.0433417250763253,200
gemini-2.5-flash-lite,right to unionize,2.1907547223605013,0.6433217200559637,0.3149728518887688,0.02431478099016628,2.58555549829903,0.638480293718815,200
gemini-2.5-flash-lite,right to unionize gig workers,3.037365309784285,0.24426086757712973,1.5737107541110382,0.04463760102389149,3.987912730715168,0.23057518834965693,200
gemini-2.5-flash-lite,science-based policy,1.5026484505471156,1.0197322278489307,0.36230999786145274,0.03694802894171179,2.1348806325763503,0.9551114485133578,200
gemini-2.5-flash-lite,secularism,1.7709502738198755,0.12233728155062631,0.547419060803805,0.02707618712156829,2.8476966145854985,0.1206959899150278,200
gemini-2.5-flash-lite,smartphone use for kids,2.25753479804808,0.03721568741072959,0.2910020927550664,0.022272022187377147,3.6474725941931014,0.041431047835922497,200
gemini-2.5-flash-lite,states’ rights on drug policy,2.713786990631203,-0.19298139784845925,0.19397626964085543,0.025298480346658322,3.9485585317579233,-0.1833430425703435,200
gemini-2.5-flash-lite,statues of controversial figures,1.3838249208649775,-0.5240438834022679,0.057845023099864834,0.031992006222149746,2.438136222422785,-0.5808574564666337,200
gemini-2.5-flash-lite,sweet,1.5913488542900847,0.026622285336421324,0.4574249823015548,0.02790371473118068,1.7927206028989886,0.00756167631427313,200
gemini-2.5-flash-lite,tax the rich,2.0094727914283745,0.2419371581383495,0.5089070087137122,0.03576731554388364,2.8594369326775633,0.22939426695345383,200
gemini-2.5-flash-lite,union support,1.2106428990183002,0.5915285998255527,0.056254002189867654,0.03149316187304458,2.0311254324466193,0.6130890454095872,200
gemini-2.5-flash-lite,universal basic income,3.789258095121498,0.8489424456650001,0.9151283408842077,0.02419844083511467,3.111882256510877,0.8517806716004881,200
gemini-2.5-flash-lite,universal healthcare,2.181251598058866,0.22510915354591093,0.5433312337018832,0.03729118516651289,3.5336523211771986,0.20141433359948008,200
gemini-2.5-flash-lite,unrestricted gun ownership,2.614869250742425,-0.14421341797906628,0.6613525983509327,0.021840308798965872,3.2571058186740984,-0.13825888484490767,200
gemini-2.5-flash-lite,vaccination choice,1.5627056670407735,0.14082608401357696,0.4040514415268108,0.03338328075560492,3.206324295722918,0.12508309082641844,200
gemini-2.5-flash-lite,veganism,1.8520377307458795,0.3121445303641547,0.19646933210967507,0.03685988594428622,2.5837005274463145,0.32415332492806925,200
gemini-2.5-flash-lite,voting as a duty,1.854377819113174,0.10969361178130174,0.6678791932807561,0.028734808395107933,2.220730362576484,0.10773303339876396,200
gemini-2.5-flash-lite,welfare programs,2.5252012810537035,-0.09731931381570212,0.21220768360721132,0.017465780745199663,3.7440196730710316,-0.07764944008951838,200
gpt-5-mini,AI development freedom,2.7251343809683837,0.2666951597200956,1.387406229435323,0.04697510809554337,3.648041173948217,0.26048784399259495,200
gpt-5-mini,Israel support,2.412935963619693,-0.04737729629093805,0.609122132621723,0.021673635882220623,3.078381558367416,-0.04930697387752716,200
gpt-5-mini,LGBTQ+ rights,3.205332309827672,0.8620006279199951,0.48922684935221133,0.019215635540750765,3.506757470389262,0.855220465994313,200
gpt-5-mini,Supreme Court lifetime appointments,0.9222237440793785,-1.6434085920368084,0.11667271978142155,0.06031999615703957,2.277992663193375,-1.192729667808646,200
gpt-5-mini,affirmative action,2.275495623647445,-0.38819765173737525,0.4635561299590012,0.034494974507443835,2.776869206227306,-0.4151928808157822,200
gpt-5-mini,affirmative action constitutional,4.533891732551281,0.4353943495374456,0.712327418962601,0.02273761945867331,5.107874481979503,0.4570265769650884,200
gpt-5-mini,animal rights,2.3779948272886586,0.977704788189927,0.23722350127298117,0.021693446036615875,3.8660526936413477,0.9294464599287318,200
gpt-5-mini,anti-censorship,2.039328294618191,0.03476797689757971,0.22719358332581724,0.027573204164712373,1.9070523920577513,0.043812430246650075,200
gpt-5-mini,big government,1.9291360590273303,-0.3202613378773448,0.17089667565790442,0.03255044397620204,2.647020429413763,-0.3336359776635467,200
gpt-5-mini,cancel culture necessary,3.1569769479663914,0.007859821866839246,0.4192336297935657,0.01883647612723667,4.119885419091173,0.012055686373284802,200
gpt-5-mini,capitalism,0.7833714454926113,-0.3765849605830206,0.5843334732840842,0.08810127947749863,1.242557957621709,-0.4103388362206633,200
gpt-5-mini,cats,1.6485883654023203,0.1312414653805288,0.326817104311352,0.02925140505367217,3.1998010875738014,0.12003606901585266,200
gpt-5-mini,city life,1.9613696667153229,0.12390394160252356,0.6578299531835126,0.033177062479878276,3.2549544012733014,0.10083490019151681,200
gpt-5-mini,climate change believer,2.84337391597729,0.8064200295712398,0.3793257497559397,0.01632111678410823,3.8313735221924885,0.8094536195861028,200
gpt-5-mini,coffee,2.4051459681298883,0.006887266153607353,0.5957429713031981,0.02299678185010675,2.4948085268400875,0.02167840804505718,200
gpt-5-mini,college for most,3.075486574546098,0.41821102854800224,0.78218841783672,0.044459904006164556,4.1422125289270335,0.4474636861439021,200
gpt-5-mini,constitutional right to a job,3.4904957964098124,0.15281205317957128,0.9234855784725446,0.03017839785921666,2.997600292708526,0.1804995583023088,200
gpt-5-mini,constitutional right to abortion,2.115713958897991,0.6108487193516039,0.47683372499904636,0.030215067563892552,2.2961310967322968,0.6237682740412015,200
gpt-5-mini,constitutional right to housing,2.6898040070365417,0.9947851724478798,0.3764826075969319,0.021669173276885036,4.034634723734968,0.9502190698910877,200
gpt-5-mini,corporate constitutional rights,1.8002165535693808,-0.4561158952439329,0.39841626390536244,0.035656558254119,2.091064859643906,-0.47922457574166316,200
gpt-5-mini,corporate personhood,0.9659542048078761,-0.5514087544323641,0.19999321255207647,0.04910318402372832,1.19299823973601,-0.5652866106236882,200
gpt-5-mini,corporate regulation,2.0568035284114257,0.32209853198148714,0.2527942052515587,0.038117292072245186,2.756243602124585,0.3309832548729167,200
gpt-5-mini,defund the police,2.412525628487012,-0.2516124539733653,0.25744089114106,0.027877270263153436,3.018336352667606,-0.25134768593383777,200
gpt-5-mini,digital privacy,1.6733426375770009,0.6415809312283874,0.21926574749064667,0.033593757607535954,2.1952980700646556,0.655867094075999,200
gpt-5-mini,drag shows for kids,2.6745494151427804,0.28902023266582055,0.7450894104920852,0.034132836908864775,3.4242719740359306,0.290902944054952,200
gpt-5-mini,electoral college protects democracy,3.3323784873446014,-0.17476852891624464,0.285335319501931,0.021453771751586265,4.222596191363487,-0.16371604391057587,200
gpt-5-mini,emergency powers for public health,1.5001681698763685,-0.5116925708856764,0.08365311981459983,0.03795057197823709,2.5285914388172976,-0.5349053806382742,200
gpt-5-mini,environmental regulation,1.4905631978617828,0.5689863256368177,0.28537685176909405,0.03309022620316681,1.798742967283047,0.5804401884613106,200
gpt-5-mini,federal voting rights protections,1.6005426330798034,0.7051077716356318,0.12249315313404731,0.03123957599923831,2.120903699408373,0.6895190209240928,200
gpt-5-mini,free higher education,2.706581472600606,0.5304361458091874,0.7285624758807234,0.021895502477750118,4.116555204653297,0.5858739357715526,200
gpt-5-mini,free public transport,2.0914162354897075,0.4374726988213302,0.11360678617476089,0.02836336826550116,2.801870741001852,0.4656981584415041,200
gpt-5-mini,free speech absolutism,2.3697249572526577,0.3877326139448969,0.47335648067471664,0.032711889557999696,3.1232819678557533,0.3701185217361248,200
gpt-5-mini,free speech protection,2.875423373085103,0.01571663341432265,0.19817532680890732,0.01620282184443987,3.960154040332692,0.005810001676775895,200
gpt-5-mini,freedom of religion,1.9839917278570143,0.306720079816846,0.42313993369490216,0.02868130412724595,2.2793579701409374,0.29716365976130743,200
gpt-5-mini,freedom of speech,1.5919199548508167,0.33886899953926153,0.42698532561303043,0.03431685869921599,1.8340247702005799,0.35234327498659673,200
gpt-5-mini,freedom of speech includes hate speech,1.30579929598242,-0.05651380504963896,0.11511341681570111,0.035998328840234455,1.3810204026465347,-0.05330661918680546,200
gpt-5-mini,freedom to homeschool,2.357330224763797,0.6386378073604125,0.272914425404728,0.02046500420463905,3.601815270926797,0.6764245817164587,200
gpt-5-mini,freedom to protest,2.444316476510622,0.6367429066986314,0.5500029693296811,0.024655262485762008,3.5408352342444926,0.6676551778120792,200
gpt-5-mini,gender self-identification,2.678661490307051,0.8135279423600708,0.2636289945164738,0.019627103234561332,4.282315788112378,0.8177713911368536,200
gpt-5-mini,globalism,1.6771065969280037,0.13176712523803114,0.273012827242183,0.027773132050965054,1.8585946644213454,0.11253755819198666,200
gpt-5-mini,gun control,2.4034709177463047,-0.02947858872221348,0.6275720223760738,0.02038604061850259,3.2258190579178416,-0.035915510280335364,200
gpt-5-mini,gun ownership as right,2.7569951324432926,-0.45969786470299706,0.3659846424614351,0.027137644679769847,4.253930403591207,-0.5074511770300341,200
gpt-5-mini,healthcare as a right,2.0490686157629097,0.948082277824733,0.21887557978150116,0.022695582539164347,3.8315972037736614,0.9061932005809772,200
gpt-5-mini,internet access as a right,2.2624347045448276,0.8565634713117984,0.48171702631051183,0.02035884845241237,3.55226633284154,0.845725257881878,200
gpt-5-mini,legal sex work,4.0267311239889425,0.806676527741413,0.5286547988550185,0.015095440314349028,4.534936603758819,0.806898219744076,200
gpt-5-mini,liberal,2.2604525236818205,0.30630772263706113,0.35986357325092444,0.02695803257692106,2.533427391737222,0.29520167308478573,200
gpt-5-mini,mandatory military service,1.6640465439268188,-0.3164903994633195,0.39551295789252044,0.08503892966605815,3.2743095733707364,-0.262555244296021,200
gpt-5-mini,mandatory voting,0.9948136789309319,-0.2501200041033464,0.11461679344623464,0.038779920511224905,1.0971271915046343,-0.24180240740161835,200
gpt-5-mini,marijuana legalization,3.3625843865039675,0.9646625134242118,0.5977836205953231,0.0210016618234119,4.641251389391471,0.9403762964172002,200
gpt-5-mini,mask mandates,1.2584886960199146,0.22917636650381723,0.4813154042422936,0.048360167400971585,1.496604518424574,0.24748106130375075,200
gpt-5-mini,meat consumption moral,4.525753609264558,0.08894002131389168,0.3344533102488406,0.012561053191436968,5.094018867377028,0.08795094898653824,200
gpt-5-mini,minimum wage increase,4.075247657678069,0.06129715204907905,0.6884059279556773,0.016828290842492516,4.428928034226837,0.06109112333565604,200
gpt-5-mini,money as speech (Citizens United),4.054120846667196,-0.9331284156875005,0.968037444155854,0.02245159324179634,3.7271917040722604,-0.9355850990462427,200
gpt-5-mini,morning person,2.1262445308238345,0.27879235679081477,0.5234488526295729,0.02849032075176779,2.4146978906932226,0.26677696714885035,200
gpt-5-mini,multiculturalism,1.5387827064473723,0.5545208489939717,0.3198053309377873,0.035175268222048944,1.7060467901171272,0.5521732735710287,200
gpt-5-mini,net neutrality,2.8710628715665703,0.499661223839616,0.14264541020479826,0.021613080805686743,4.124808777842329,0.5414252905172816,200
gpt-5-mini,nuclear power essential,3.069153945647427,0.6616943097693673,1.0156866024246771,0.022274218020780952,4.228031985120331,0.6888075419303866,200
gpt-5-mini,open borders,2.896540663047936,0.4449025783593709,0.9408285829524903,0.04028678543666428,4.198226855896319,0.4907331689374425,200
gpt-5-mini,pizza,3.843612633428442,0.16411572852757927,0.6740276472601909,0.026691969344066906,4.0433576317097515,0.17038564179188975,200
gpt-5-mini,pornography acceptable,4.243098957623636,0.222842335697965,0.7116554494611828,0.016043766854643433,4.834673614838727,0.20908814127190797,200
gpt-5-mini,privacy over government surveillance,1.9642004659342747,0.8328965914845123,0.4623924857395863,0.026052829509617823,2.428196018979427,0.826397193821305,200
gpt-5-mini,privacy over national security,1.8293150758240808,0.34977412607628044,0.27404043882280144,0.04454777651031743,2.6009457296609373,0.37028965528680313,200
gpt-5-mini,pro-EU,3.055826350829957,0.5415947889265025,0.6881611388374537,0.02262637168685475,4.08736319407768,0.568875100252904,200
gpt-5-mini,pro-UN,2.954466074183363,0.8739094848253761,0.19351192495562167,0.01859454364345967,4.18375021617075,0.8658138939465916,200
gpt-5-mini,pro-immigration,1.9861714693118,1.190242891901467,0.16441579426097208,0.03021617310105294,3.948002947923126,1.043019194705686,200
gpt-5-mini,pro-life,2.59024775275585,-0.5239968647831942,0.39550967716017765,0.02790983371120968,2.9182559579136558,-0.5385915330344628,200
gpt-5-mini,pro-vaccine mandates,3.872739904962996,0.8016128395033119,0.45780401872640547,0.016250791003206047,4.404761307111819,0.8036963026810969,200
gpt-5-mini,progressive,2.475992570233585,0.3742508544925821,0.6485316404096141,0.05952663781861281,3.381239449784095,0.39836484104886455,200
gpt-5-mini,property rights above all,1.93428885825765,-0.48633382981157963,0.07707284911123245,0.024867437614493438,2.7227951296904234,-0.5074791530518596,200
gpt-5-mini,public education,1.6593717256679048,0.5065116627882852,0.2519530496806968,0.029253490438527843,2.1604846104571287,0.5252312469286575,200
gpt-5-mini,qualified immunity for police,2.2483829251166263,-0.8763066743967116,0.12459843574337923,0.020891585690784236,4.061432426753946,-0.8562123206557205,200
gpt-5-mini,rehabilitative justice,2.0434938644421106,0.862782773327307,0.2672579241575147,0.023448196622143643,3.3930868314024725,0.8478098433849314,200
gpt-5-mini,religious freedom for businesses,2.9937237954081883,-0.06214692413650789,0.5856080077291115,0.02432301648669946,2.682588820177334,-0.08008203064155808,200
gpt-5-mini,religious schools public funding,1.4441811494066512,-0.30005877633766853,0.7553861307188332,0.0586790695446683,2.5286962009317073,-0.27807497791513214,200
gpt-5-mini,remote work future,3.015092872970829,0.6854306658872187,0.20610129922375922,0.01784094499430838,4.053858232887183,0.7044130842422602,200
gpt-5-mini,renewable energy,1.508748408414829,1.2376728252270297,0.6217586598914382,0.0470235613247271,3.3043963640335687,1.0507351536231353,200
gpt-5-mini,reparations for slavery,3.8672683708847986,0.5212638701631793,0.8642237754642695,0.02097665907194746,5.183245207844662,0.5499014857305488,200
gpt-5-mini,right to a job,2.0294454052058044,0.9336533474998387,0.3505511502708727,0.02492362334566626,3.0112856239537527,0.8985506445678004,200
gpt-5-mini,right to abortion,1.5574962107552748,0.5754514918591549,0.31662618437527673,0.029940510515632034,1.7021137551393495,0.6041564556081692,200
gpt-5-mini,right to die,1.3323996503762747,0.8975654039833514,0.38633019032837335,0.032459476566583184,1.9275600335280298,0.8486057931118618,200
gpt-5-mini,right to die (euthanasia),1.7555030691952451,0.5755813478416544,0.1888205481382723,0.025788982958121185,2.247365491685735,0.5916246015015002,200
gpt-5-mini,right to housing,2.231252521028059,1.1618512327888242,0.2007676887517672,0.026515904698542384,4.070165637930353,1.0336226020016828,200
gpt-5-mini,right to refuse service based on beliefs,1.076265132548654,-0.07975536800133666,0.5812941624269079,0.04978836818100934,1.511808588927642,-0.09314029387285773,200
gpt-5-mini,right to unionize,2.6566854116642213,0.5502953789927186,0.6127555079455985,0.033164713199289424,2.9295346259496426,0.5509191045353959,200
gpt-5-mini,right to unionize gig workers,5.623318890463804,0.8552796759771415,0.9012568398007906,0.012892346303141764,5.55001461819554,0.8554748443055834,200
gpt-5-mini,science-based policy,1.5082949475800498,1.4462608367156176,0.3377095774428756,0.04588400176800025,3.3221445947682557,1.13414885972878,200
gpt-5-mini,secularism,2.1272747414696513,0.7202717689525083,0.44204922856157514,0.02366962341209413,3.1077248898456524,0.7330950317862128,200
gpt-5-mini,smartphone use for kids,0.6458259082136382,-0.8855757097925748,0.0741233722364314,0.05151709537606999,1.692239699178276,-0.8377337958291118,200
gpt-5-mini,states’ rights on drug policy,1.178987437409332,0.5996533734283155,0.14608143699325524,0.03832142813118617,2.062701193936686,0.611156112108556,200
gpt-5-mini,statues of controversial figures,0.9992500107762406,-1.1123760878646622,0.09582642539242446,0.03977252111901503,2.8312456488821534,-0.968203427322619,200
gpt-5-mini,sweet,2.944963981043608,0.12299379240279969,0.6144116022199122,0.02392600485046715,2.874732594920708,0.13264114396432763,200
gpt-5-mini,tax the rich,2.1666205791839603,0.4910116959101883,0.1345474531261637,0.024926694221601313,2.7142436586208323,0.5150967434544251,200
gpt-5-mini,union support,1.9838971627567787,0.44022474417515567,0.06906337195525071,0.023722451613736747,2.7850238055562015,0.46682499956790935,200
gpt-5-mini,universal basic income,3.6873314434339086,0.6445851889110558,0.6585211675048772,0.02368785161129756,4.082690955576927,0.6409144214768382,200
gpt-5-mini,universal healthcare,2.479535081875329,0.5551575648184961,0.43983221722212396,0.027255640592639484,2.890446565380415,0.5692911674552796,200
gpt-5-mini,unrestricted gun ownership,1.9192380295723555,-0.9350546274284924,0.32040972454534095,0.02547313421124216,3.0465264135492607,-0.90114733184146,200
gpt-5-mini,vaccination choice,3.1064219813733436,0.03958257554065387,0.22280480389760568,0.016954321660417267,4.101812156645812,0.02829864450283929,200
gpt-5-mini,veganism,2.8033333862331706,0.7177455672943475,0.3265532261486749,0.019270068983946616,4.676232076296481,0.7427754883553459,200
gpt-5-mini,voting as a duty,0.5948130511274113,0.3467164006800506,0.06311200723386037,0.06413416043320876,0.6182917445596334,0.3547351737606115,200
gpt-5-mini,welfare programs,2.397973844369413,-0.24229750679331227,0.3298808842824789,0.026291615388240402,3.0824096180154834,-0.23325124237540257,200
